NAME,UniprotID,SensorID_Presence,CellCompartment,ProteinName,DNA_Repair,GO_CC,GO_BP,GO_MF,stringId,An.color,An.number,Annotation,Sirt6ID_IR2h,Ku80ID_IR2h,Mre11ID_IR2h,Sirt6_shScr.logFC,Sirt6_shNcl.logFC,Sirt6_DiffBound.logFC,Ku80ID_shScr.logFC,Ku80ID_shNcl.logFC,Ku80ID_DiffBound.logFC,Mre11_shScr.logFC,Mre11_shNcl.logFC,Mre11_DiffBound.logFC,Sirt6_shScr.Treatment,Sirt6_shNcl.Treatment,Sirt6_DiffBound.Treatment,Ku80ID_shScr.Treatment,Ku80ID_shNcl.Treatment,Ku80ID_DiffBound.Treatment,Mre11_shScr.Treatment,Mre11_shNcl.Treatment,Mre11_DiffBound.Treatment,Sirt6_shScr.T.Test,Sirt6_shNcl.T.Test,Sirt6_DiffBound.T.Test,Ku80ID_shScr.T.Test,Ku80ID_shNcl.T.Test,Ku80ID_DiffBound.T.Test,Mre11_shScr.T.Test,Mre11_shNcl.T.Test,Mre11_DiffBound.T.Test,Sirt6ID_Presence,Ku80_Prescence,Mre11_Prescence,Sirt6_shScr.p.mod,Sirt6_shScr.q.ord,Sirt6_shScr.q.mod,Sirt6_shNcl.p.mod,Sirt6_shNcl.q.ord,Sirt6_shNcl.q.mod,Sirt6_DiffBound.p.mod,Sirt6_DiffBound.q.ord,Sirt6_DiffBound.q.mod,Ku80ID_shScr.p.mod,Ku80ID_shScr.q.ord,Ku80ID_shScr.q.mod,Ku80ID_shNcl.p.mod,Ku80ID_shNcl.q.ord,Ku80ID_shNcl.q.mod,Ku80ID_DiffBound.p.mod,Ku80ID_DiffBound.q.ord,Ku80ID_DiffBound.q.mod,Mre11_shScr.p.mod,Mre11_shScr.q.ord,Mre11_shScr.q.mod,Mre11_shNcl.p.mod,Mre11_shNcl.q.ord,Mre11_shNcl.q.mod,Mre11_DiffBound.p.mod,Mre11_DiffBound.q.ord,Mre11_DiffBound.q.mod,Time.Point,Order
DDX50,Q9BQ39,DDX50,Nucleoli,DExD-box helicase 50,0,nucleolus ,RNA processing ,RNA helicase activity ,9606.ENSP00000362687,firebrick1,3,DNA Repair,Q9BQ39,0,0,7.531666667,6.304,0,6.345333333,0,-5.839,4.993,0,0,shScramble,shNcl,0,shScramble,0,shScramble,shScramble,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.001397998,0.000665908,0.000302999,0.003577058,0.007896501,0.003449484,0,0,0,0.005242361,0.001525334,0.001268913,0,0,0,0.022367125,0.035682187,0.036975743,0.014910794,0.013453822,0.007047384,0,0,0,0,0,0,IR2h,3
XRCC1,P18887,XRCC1,Nucleoplasm,X-ray repair cross complementing 1,DSB,ERCC4-ERCC1 complex ,double-strand break repair ,damaged DNA binding ,9606.ENSP00000262887,firebrick1,3,DNA Repair,0,0,P18887,4.733777778,0,0,3.480444444,0,0,4.637444444,0,0,shScramble,0,0,shScramble,0,0,shScramble,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.006910812,0.001765244,0.000996765,0,0,0,0,0,0,0.083822005,0.006304709,0.004862521,0,0,0,0,0,0,0.006408368,0.008133282,0.004084198,0,0,0,0,0,0,IR2h,3
AATF,Q9NY61,AATF,Nucleoplasm/Nucleoli,Apoptosis antagonizing transcription factor,DSB,transcription regulator complex ,histone deacetylation ,protein kinase binding ,9606.ENSP00000477848,firebrick1,3,DNA Repair,Q9NY61,0,Q9NY61,7.472888889,6.058555556,0,6.945888889,0,-8.024,4.259888889,0,0,shScramble,shNcl,0,shScramble,0,shScramble,shScramble,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.001569035,0.000714821,0.000328244,0.004912375,0.009156776,0.004177717,0,0,0,0.002721069,0.001525334,0.000811361,0,0,0,5.74018E-05,0.004197478,0.00117135,0.032216552,0.014278056,0.012201879,0,0,0,0,0,0,IR2h,3
CAVIN1,Q6NZI2,CAVIN1,Nucleoplasm,Caveolae-associated protein 1 ,0,nucleoplasm ,rRNA transcription ,RNA binding ,9606.ENSP00000349541,firebrick1,3,DNA Repair,0,0,0,6.013,0,-5.264666667,4.490333333,0,0,5.066,0,0,shScramble,0,shScramble,shScramble,0,0,shScramble,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.008928467,0.002190055,0.001226999,0,0,0,0.012285231,0.122594166,0.057595271,0.09675786,0.007029034,0.00544905,0,0,0,0,0,0,0.022633293,0.014278056,0.009571284,0,0,0,0,0,0,IR2h,3
SEH1L,Q96EE3,SEH1L,Nucleoplasm,Nucleoporin SEH1 ,DSB,Seh1-associated complex ,nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000382779,deepskyblue3,4,Nuclear Pore,Q96EE3,0,0,6.891555556,5.731888889,0,4.940222222,0,0,3.752555556,0,0,shScramble,shNcl,0,shScramble,0,0,shScramble,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.000149916,0.00012158,4.58455E-05,0.000554031,0.002752078,0.000981403,0,0,0,0.020023931,0.002491019,0.002633911,0,0,0,0,0,0,0.036625486,0.014278056,0.013099866,0,0,0,0,0,0,IR2h,3
PNKP,Q96T60,PNKP,Nucleoplasm/Nucleoli,Polynucleotide kinase 3'-phosphatase,NHEJ,site of double-strand break ,double-strand break repair ,damaged DNA binding ,9606.ENSP00000323511,firebrick1,3,DNA Repair,0,0,Q96T60,4.952444444,0,0,3.167111111,0,0,4.390444444,0,0,shScramble,0,0,shScramble,0,0,shScramble,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.004338928,0.001274942,0.000687577,0,0,0,0,0,0,0.095639847,0.006868835,0.005398402,0,0,0,0,0,0,0.007557399,0.008660869,0.004533934,0,0,0,0,0,0,IR2h,3
RFC4,P35249,0,Nucleoplasm,Replication factor C subunit 4,HR,Ctf18 RFC-like complex [GO:0031390]; DNA replication factor C complex [GO:0005663]; Elg1 RFC-like complex [GO:0031391]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],DNA replication,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677],9606.ENSP00000376272,firebrick1,3,DNA Repair,0,0,0,6.154333333,0,-4.620333333,3.924333333,0,0,4.340666667,0,0,shScramble,0,shScramble,shScramble,0,0,shScramble,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.001550141,0.00068754,0.000325102,0,0,0,0.014502927,0.119604097,0.061583842,0.056783262,0.004843186,0.00354022,0,0,0,0,0,0,0.010612258,0.010631769,0.005513838,0,0,0,0,0,0,IR2h,3
PCNA,P12004,PCNA,Nucleoplasm,Proliferating cell nuclear antigen,HR, PCNA complex [GO:0043626],DNA repair ,damaged DNA binding ,9606.ENSP00000368458,firebrick1,3,DNA Repair,0,P12004,P12004,4.376111111,0,0,2.634444444,0,0,4.759111111,0,0,shScramble,0,0,shScramble,0,0,shScramble,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.00850459,0.002026362,0.001184957,0,0,0,0,0,0,0.107084841,0.007364746,0.0059014,0,0,0,0,0,0,0.003449809,0.005834761,0.002841877,0,0,0,0,0,0,IR2h,3
RPS16,P62249,RPS16,Nucleoplasm,Small ribosomal subunit protein uS9 ,DSB,nucleoplasm ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000367806,lightgreen,7,Ribosome Biosynthesis,P62249,P62249,0,6.759666667,6.825666667,0,7.054333333,2.701,0,5.015333333,0,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.009106817,0.002232116,0.001244698,0.006641914,0.011543791,0.005263467,0,0,0,0.00778908,0.001525334,0.001713951,0.402450658,0.006779337,0.004619477,0,0,0,0.03290349,0.014278056,0.01235803,0,0,0,0,0,0,IR2h,3
NUP62,P37198,NUP62,Nucleoplasm/NuclearMem,Nucleoporin 62,0,nuclear pore ,nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000471191,deepskyblue3,4,Nuclear Pore,0,0,0,4.765,4.236,0,4.745,0,-4.956333333,4.060666667,0,0,shScramble,shNcl,0,shScramble,0,shScramble,shScramble,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.022363122,0.004233602,0.002661795,0.030116755,0.02150793,0.017410392,0,0,0,0.021054608,0.002582998,0.002633911,0,0,0,0.024482464,0.035682187,0.036975743,0.035331792,0.014278056,0.012820592,0,0,0,0,0,0,IR2h,3
FEN1,P39748,FEN1,Nucleoplasm/Nucleoli,Flap structure-specific endonuclease 1,HR,"chromosome, telomeric region ",double-strand break repair ,damaged DNA binding ,9606.ENSP00000305480,firebrick1,3,DNA Repair,0,P39748,P39748,6.166,0,0,3.777666667,0,0,4.452666667,0,0,shScramble,0,0,shScramble,0,0,shScramble,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.007027516,0.001854835,0.001012144,0,0,0,0,0,0,0.134240931,0.008812452,0.007051674,0,0,0,0,0,0,0.032075899,0.014278056,0.012180457,0,0,0,0,0,0,IR2h,3
NUP133,Q8WUM0,NUP133,NuclearMem,Nucleoporin 133,0,nuclear pore ,nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000261396,deepskyblue3,4,Nuclear Pore,Q8WUM0,Q8WUM0,0,7.000111111,6.493111111,0,6.956111111,0,0,4.960111111,0,0,shScramble,shNcl,0,shScramble,0,0,shScramble,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.008676882,0.002174477,0.001203954,0.01032284,0.015306247,0.007267659,0,0,0,0.010013887,0.001534198,0.002105909,0,0,0,0,0,0,0.040324834,0.014278056,0.013935601,0,0,0,0,0,0,IR2h,3
NUP210,Q8TEM1,NUP210,Nucleoplasm,Nuclear pore membrane glycoprotein 210 ,0,nuclear pore ,nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000254508,deepskyblue3,4,Nuclear Pore,Q8TEM1,0,0,7.105333333,4.800666667,0,6.468333333,0,-8.073333333,6.099333333,0,0,shScramble,shNcl,0,shScramble,0,shScramble,shScramble,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.003555258,0.001183726,0.00059467,0.027893314,0.02150793,0.016433118,0,0,0,0.008542632,0.001525334,0.0018404,0,0,0,0.000657411,0.027099513,0.003354312,0.007181376,0.009629776,0.004378399,0,0,0,0,0,0,IR2h,3
WDR36,Q8NI36,WDR36,Nucleoplasm,WD repeat-containing protein 36 ,0,Pwp2p-containing subcomplex of 90S preribosome ,rRNA processing ,RNA binding ,9606.ENSP00000423067,lightgreen,7,Ribosome Biosynthesis,Q8NI36,0,0,5.785111111,5.127111111,0,5.448777778,1.629666667,0,4.560777778,0,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.017071609,0.003506384,0.002106855,0.026099918,0.02150793,0.0155636,0,0,0,0.02925426,0.003248172,0.002633911,0.510857776,0.007081927,0.004619477,0,0,0,0.041405999,0.014278056,0.014157154,0,0,0,0,0,0,IR2h,3
NUP188,Q5SRE5,NUP188,Nucleoplasm/Nucleoli,Nucleoporin 188,0,nuclear pore ,nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000361658,deepskyblue3,4,Nuclear Pore,Q5SRE5,0,0,6.884111111,7.237444444,0,3.344444444,0,0,6.070777778,0,0,shScramble,shNcl,0,shScramble,0,0,shScramble,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.001313224,0.000635801,0.000291867,0.000670715,0.003490248,0.00109681,0,0,0,0.151721645,0.009637394,0.007816923,0,0,0,0,0,0,0.002298947,0.00531892,0.00228852,0,0,0,0,0,0,IR2h,3
AIMP2,Q13155,AIMP2,Nucleoplasm,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 ,0,aminoacyl-tRNA synthetase multienzyme complex [GO:0017101],RNA processing ,RNA binding ,9606.ENSP00000223029,tomato,5,p53 Pathway,0,Q13155,0,3.860777778,2.769444444,0,3.072444444,0,0,0,3.398777778,0,shScramble,shNcl,0,shScramble,0,0,0,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,0,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,8.89072E-07,7.77972E-08,3.34511E-07,0.00707988,0.007029552,0.005544221,0,0,0,0.002141123,0.001248379,0.000739555,0,0,0,0,0,0,0,0,0,0.002212163,0.001176082,0.000612608,0,0,0,IR2h,3
PRPF8,Q6P2Q9,PRPF8,Nucleoplasm,Pre-mRNA processing factor 8,HR,nuclear speck ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000460348,gold,8,RNA Metabolism,Q6P2Q9,Q6P2Q9,0,7.582222222,9.097222222,0,3.488222222,4.099166667,0,6.091222222,0,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.003050836,0.001081617,0.000528871,0.000560151,0.003412975,0.000987092,0,0,0,0.206846138,0.012281034,0.010246475,0.139197249,0.006779337,0.004619477,0,0,0,0.008930237,0.010662278,0.004965952,0,0,0,0,0,0,IR2h,3
RBM39,Q14498,RBM39,Nucleoplasm,RNA binding motif protein 39,NER,nuclear speck ,RNA processing ,RNA binding ,9606.ENSP00000253363,gold,8,RNA Metabolism,0,Q14498,0,6.235222222,5.904222222,0,5.686555556,1.621833333,-2.822,4.902222222,5.587888889,0,shScramble,shNcl,0,shScramble,shNcl,shScramble,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,shNcl_vs_shScr,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.015179375,0.003232275,0.001901359,0.014911414,0.019377536,0.009694594,0,0,0,0.024370387,0.002876748,0.002633911,0.522708371,0.007212488,0.004619477,0.044708817,0.035682187,0.036975743,0.037540028,0.014278056,0.013342124,0.02214732,0.007259988,0.00373447,0,0,0,IR2h,3
RTCB,Q9Y3I0,RTCB,Nucleoplasm,"RNA 2',3'-cyclic phosphate and 5'-OH ligase",DSB,nucleoplasm ,tRNA splicing ,RNA binding ,9606.ENSP00000216038,gold,8,RNA Metabolism,Q9Y3I0,Q9Y3I0,0,7.683444444,7.546444444,0,6.807111111,1.812,0,6.948111111,8.051444444,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.003721113,0.001222824,0.000615077,0.002951349,0.007459674,0.003063918,0,0,0,0.010938138,0.001640766,0.002253533,0.544183437,0.007437706,0.004619477,0,0,0,0.005018984,0.008089967,0.003485017,0.002335966,0.00167567,0.000632925,0,0,0,IR2h,3
SF3A1,Q15459,SF3A1,Nucleoplasm,Splicing factor 3a subunit 1,HR,spliceosomal complex ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000215793,gold,8,RNA Metabolism,Q15459,Q15459,0,7.821888889,7.794888889,0,8.052222222,4.09,-3.443333333,6.947888889,6.389222222,0,shScramble,shNcl,0,shScramble,shNcl,shScramble,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,shNcl_vs_shScr,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.006192266,0.001732597,0.000906797,0.004660883,0.009390849,0.004039158,0,0,0,0.005143153,0.001525334,0.001249801,0.183599333,0.006779337,0.004619477,0.02515218,0.035682187,0.036975743,0.008899241,0.010844477,0.004965952,0.016831127,0.006225084,0.003029861,0,0,0,IR2h,3
SF3A2,Q15428,SF3A2,Nucleoplasm,Splicing factor 3a subunit 2,HR, spliceosomal complex,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000221494,gold,8,RNA Metabolism,Q15428,Q15428,0,6.459666667,6.579,0,6.679666667,2.231833333,0,6.120333333,6.292333333,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.002887051,0.001022824,0.000505274,0.002113603,0.006085403,0.002442166,0,0,0,0.00203667,0.001328302,0.000729002,0.374663558,0.006779337,0.004619477,0,0,0,0.002816133,0.005834761,0.002504187,0.002919801,0.001875646,0.00074159,0,0,0,IR2h,3
SF3A3,Q12874,SF3A3,Nucleoplasm,Splicing factor 3a subunit 3,HR,spliceosomal complex ,"mRNA splicing, via spliceosome ",RNA binding ,9606.ENSP00000362110,gold,8,RNA Metabolism,Q12874,0,0,7.062222222,7.217888889,0,6.742555556,1.507,0,4.886222222,6.767555556,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.004756729,0.001418417,0.000734459,0.002804839,0.007278476,0.002967927,0,0,0,0.005668912,0.001525334,0.001345623,0.585028784,0.007822839,0.004619477,0,0,0,0.025978255,0.014278056,0.010626283,0.00473739,0.002665665,0.001088833,0,0,0,IR2h,3
RPS9,P46781,RPS9,Nucleoplasm,Small ribosomal subunit protein uS4 ,NHEJ,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000375632,grey,6,Proteasome,P46781,0,0,8.472111111,7.699444444,0,7.056444444,0,-8.978666667,6.721777778,8.079777778,0,shScramble,shNcl,0,shScramble,0,shScramble,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.002719656,0.00101191,0.000481787,0.003534211,0.008171142,0.003433153,0,0,0,0.011873521,0.001751482,0.002387186,0,0,0,0.000842387,0.033410252,0.004132804,0.008846817,0.010768206,0.004965952,0.003321516,0.00212809,0.000814845,0,0,0,IR2h,3
SF3B1,O75533,SF3B1,Nucleoplasm,Splicing factor 3b subunit 1,0,B-WICH complex ,chromatin organization ,mRNA binding ,9606.ENSP00000335321,gold,8,RNA Metabolism,O75533,0,0,8.579666667,9.790333333,0,6.479,3.3995,0,6.561666667,0,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.000738149,0.000454301,0.00018965,0.000148019,0.001792536,0.000431993,0,0,0,0.010192866,0.001547028,0.00213627,0.259672236,0.006779337,0.004619477,0,0,0,0.003251282,0.006422821,0.002719171,0,0,0,0,0,0,IR2h,3
SF3B2,Q13435,SF3B2,Nucleoplasm,Splicing factor 3b subunit 2,NHEJ,spliceosomal complex ,"mRNA splicing, via spliceosome ",RNA binding ,9606.ENSP00000318861,gold,8,RNA Metabolism,0,Q13435,0,7.236666667,6.476333333,0,7.008666667,2.4855,-3.672,5.988666667,0,0,shScramble,shNcl,0,shScramble,shNcl,shScramble,shScramble,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,shNcl_vs_shScr,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.017803377,0.003662604,0.002178431,0.02417544,0.02150793,0.014560178,0,0,0,0.021815301,0.002715955,0.002633911,0.418787596,0.006779337,0.004619477,0.014015909,0.035682187,0.036975743,0.032761304,0.014278056,0.012325203,0,0,0,0,0,0,IR2h,3
SMU1,Q2TAY7,SMU1,Nucleoplasm,WD40 repeat-containing protein SMU1 ,0,nuclear speck ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000380336,gold,8,RNA Metabolism,Q2TAY7,Q2TAY7,0,7.112888889,6.561555556,0,6.800222222,2.258166667,-3.180333333,5.293222222,6.202555556,0,shScramble,shNcl,0,shScramble,shNcl,shScramble,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,shNcl_vs_shScr,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.011981587,0.002727733,0.001560138,0.01466215,0.01948107,0.009579541,0,0,0,0.01639388,0.002199703,0.002633911,0.42253057,0.006779337,0.004619477,0.031566183,0.035682187,0.036975743,0.042178146,0.014278056,0.0142907,0.021440891,0.007179014,0.003651956,0,0,0,IR2h,3
SND1,Q7KZF4,SND1,Nucleoplasm,Staphylococcal nuclease domain-containing protein 1 ,HR,RISC complex ,"transcription, DNA-templated ",nuclease activity ,9606.ENSP00000346762,gold,8,RNA Metabolism,Q7KZF4,Q7KZF4,0,6.982,7.691666667,0,8.513,4.9675,-2.174333333,7.107333333,8.493666667,0,shScramble,shNcl,0,shScramble,shNcl,shScramble,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,shNcl_vs_shScr,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.013447666,0.002975114,0.001719829,0.005610989,0.010602709,0.00461773,0,0,0,0.004199744,0.001525334,0.001082337,0.101442345,0.006779337,0.004619477,0.036980907,0.035682187,0.036975743,0.008986383,0.010941312,0.004979583,0.003898393,0.002402299,0.000929001,0,0,0,IR2h,3
SNRNP200,O75643,SNRNP200,Nucleoplasm,Small nuclear ribonucleoprotein U5 subunit 200,HR, spliceosomal complex,"mRNA splicing, via spliceosome ",RNA helicase activity ,9606.ENSP00000317123,gold,8,RNA Metabolism,O75643,O75643,0,9.004222222,9.896888889,0,6.890888889,5.092,0,7.744555556,0,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.001960589,0.000826053,0.000383185,0.000633276,0.003712438,0.001059475,0,0,0,0.014047835,0.001974618,0.002633911,0.098547988,0.006779337,0.004619477,0,0,0,0.003775364,0.007119323,0.002964618,0,0,0,0,0,0,IR2h,3
SNRNP40,Q96DI7,SNRNP40,Nucleoplasm,Small nuclear ribonucleoprotein U5 subunit 40,HR,catalytic step 2 spliceosome ,"mRNA splicing, via spliceosome ",RNA binding ,9606.ENSP00000263694,gold,8,RNA Metabolism,Q96DI7,Q96DI7,0,8.114222222,7.673888889,0,7.351222222,1.6155,0,6.198555556,5.244222222,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.004157925,0.001315742,0.000664174,0.004290838,0.00892393,0.003826666,0,0,0,0.010668919,0.00161629,0.002213495,0.606569616,0.008041183,0.004619477,0,0,0,0.015826291,0.014278056,0.007356443,0.038754437,0.010521637,0.005832202,0,0,0,IR2h,3
SRRM2,Q9UQ35,SRRM2,Nucleoplasm,Serine/arginine repetitive matrix 2,HR,spliceosomal complex ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000301740,gold,8,RNA Metabolism,Q9UQ35,Q9UQ35,0,8.071777778,9.686111111,0,7.345111111,3.742166667,0,5.021444444,8.140444444,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.001813383,0.00077946,0.000364749,0.000283873,0.002454709,0.00064455,0,0,0,0.003751507,0.001525334,0.000992151,0.243755351,0.006779337,0.004619477,0,0,0,0.024212017,0.014278056,0.01006857,0.001996804,0.001489928,0.000585113,0,0,0,IR2h,3
SYNCRIP,O60506,SYNCRIP,Nucleoplasm,Synaptotagmin binding cytoplasmic RNA interacting protein,MMR,CRD-mediated mRNA stability complex ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000358635,gold,8,RNA Metabolism,O60506,0,0,4.944666667,7.299666667,2.355,5.936666667,2.8195,0,0,4.376,0,shScramble,shNcl,shNcl,shScramble,shNcl,0,0,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,shNcl_vs_shScr,shScr_vs_Cneg,shNcl_vs_Cneg,0,0,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.001994381,0.000766092,0.000387153,4.91579E-05,0.000785857,0.00020228,0.055718737,0.102485092,0.136134434,0.000409525,0.001176357,0.000495627,0.177359648,0.006779337,0.004619477,0,0,0,0,0,0,0.024361459,0.007500413,0.004011237,0,0,0,IR2h,3
TARDBP,Q13148,TARDBP,Nucleoplasm,TAR DNA binding protein,DSB,nucleoplasm ,3'-UTR-mediated mRNA destabilization ,RNA binding ,9606.ENSP00000240185,gold,8,RNA Metabolism,Q13148,Q13148,0,6.725444444,5.885444444,0,6.451111111,2.159833333,-3.053,5.382444444,5.655777778,0,shScramble,shNcl,0,shScramble,shNcl,shScramble,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,shNcl_vs_shScr,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.010230263,0.002423629,0.001363918,0.016218082,0.020403045,0.010421394,0,0,0,0.013469623,0.001914526,0.002618526,0.397833796,0.006779337,0.004619477,0.029016911,0.035682187,0.036975743,0.024696868,0.014278056,0.010218186,0.022419613,0.007300075,0.003761965,0,0,0,IR2h,3
