NAME,UniprotID,ProteinName,CellCompartment,DNA_Repair,GO_CC,GO_BP,GO_MF,stringId,Annotation,An.color,An.number,shScr.logFC,shNcl.logFC,shScr.Presence,shNcl.Presence,Time.Point,Order,Sensor
PSMA5,P28066,Proteasome subunit alpha type-5 ,Nucleoplasm,HR,proteasome complex ,proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000271308,Proteasome,grey,6,5.471777778,6.820111111,shScramble,shNcl,IR2h,3,Mre11ID
XPO1,O14980,Exportin 1,Nucleoplasm/NuclearMem,0, nuclear envelope [GO:0005635],nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000384863,Nuclear Pore,deepskyblue3,4,0,4.840777778,0,shNcl,IR2h,3,Mre11ID
PSMA7,O14818,Proteasome subunit alpha type-7 ,Nucleoplasm,HR,proteasome complex ,proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000359910,Proteasome,grey,6,4.049333333,5.008333333,shScramble,shNcl,IR2h,3,Mre11ID
FYTTD1,Q96QD9,Forty-two-three domain containing 1,Nucleoplasm/Nucleoli,0,nuclear speck,mRNA export from nucleus,mRNA binding,9606.ENSP00000241502,Nuclear Pore,deepskyblue3,4,0,4.821,0,shNcl,IR2h,3,Mre11ID
PSMC1,P62191,"Proteasome 26S subunit, ATPase 1",Nucleoplasm,0, proteasome complex [GO:0000502],proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000261303,Proteasome,grey,6,4.512111111,7.685777778,shScramble,shNcl,IR2h,3,Mre11ID
NMD3,Q96D46,NMD3 ribosome export adaptor,Nucleoplasm/Nucleoli,0,cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Protein transport, Transport",protein-macromolecule adaptor activity [GO:0030674]; ribosomal large subunit binding [GO:0043023]; RNA binding [GO:0003723],9606.ENSP00000417559,Nuclear Pore,deepskyblue3,4,0,3.931444444,0,shNcl,IR2h,3,Mre11ID
TNPO1,Q92973,Transportin 1,Nucleoplasm/Nucleoli,0,cilium [GO:0005929]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleus [GO:0005634],"Host-virus interaction, Protein transport, Transport",nuclear import signal receptor activity [GO:0061608]; nuclear localization sequence binding [GO:0008139]; RNA binding [GO:0003723]; small GTPase binding [GO:0031267],9606.ENSP00000336712,Nuclear Pore,deepskyblue3,4,0,3.197111111,0,shNcl,IR2h,3,Mre11ID
PSMC5,P62195,26S proteasome regulatory subunit 8 ,Nucleoplasm,HR,proteasome complex ,proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000310572,Proteasome,grey,6,4.910444444,6.918444444,shScramble,shNcl,IR2h,3,Mre11ID
PSMD14,O00487,"Proteasome 26S subunit, non-ATPase 14",Nucleoplasm,HR,proteasome complex,proteasome-mediated ubiquitin-dependent protein catabolic process,proteasome binding,9606.ENSP00000386541,Proteasome,grey,6,3.707555556,5.145222222,shScramble,shNcl,IR2h,3,Mre11ID
STEAP3,Q658P3,STEAP3 metalloreductase,Nucleoli,0,cytoplasm [GO:0005737]; endosome [GO:0005768]; endosome membrane [GO:0010008]; multivesicular body [GO:0005771]; plasma membrane [GO:0005886],"Apoptosis, Cell cycle, Ion transport, Iron transport, Transport",Oxidoreductase,9606.ENSP00000376822,p53 Pathway,tomato,5,0,3.510111111,0,shNcl,IR2h,3,Mre11ID
AIMP2,Q13155,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 ,Nucleoplasm,0,aminoacyl-tRNA synthetase multienzyme complex [GO:0017101],RNA processing ,RNA binding ,9606.ENSP00000223029,p53 Pathway,tomato,5,0,3.398777778,0,shNcl,IR2h,3,Mre11ID
PSMD2,Q13200,"Proteasome 26S subunit ubiquitin receptor, non-ATPase 2",Nucleoplasm,0, proteasome complex [GO:0000502],proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000310129,Proteasome,grey,6,4.895444444,7.093777778,shScramble,shNcl,IR2h,3,Mre11ID
DAP3,P51398,Death associated protein 3,Nucleoplasm,0,nucleoplasm ,ribosome biogenesis ,RNA binding ,9606.ENSP00000357320,p53 Pathway,tomato,5,0,5.577111111,0,shNcl,IR2h,3,Mre11ID
PSMD3,O43242,"Proteasome 26S subunit, non-ATPase 3",Nucleoplasm,0, proteasome complex [GO:0000502],proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000264639,Proteasome,grey,6,2.363444444,7.763111111,shScramble,shNcl,IR2h,3,Mre11ID
GPI,P06744,Glucose-6-phosphate isomerase ,Nucleoplasm,0, ficolin-1-rich granule lumen [GO:1904813],glycolytic process ,ubiquitin ligase binding,9606.ENSP00000405573,p53 Pathway,tomato,5,0,4.580222222,0,shNcl,IR2h,3,Mre11ID
RPS9,P46781,Small ribosomal subunit protein uS4 ,Nucleoplasm,NHEJ,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000375632,Proteasome,grey,6,6.721777778,8.079777778,shScramble,shNcl,IR2h,3,Mre11ID
GNL2,Q13823,G protein nucleolar 2,Nucleolar_Rim,DSB,nucleolus ,ribosome biogenesis ,RNA binding ,9606.ENSP00000362153,Ribosome Biosynthesis,lightgreen,7,5.651555556,5.665222222,shScramble,shNcl,IR2h,3,Mre11ID
DDX28,Q9NUL7,DEAD-box helicase 28,Nucleoli,0,cytosol [GO:0005829]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; ribonucleoprotein granule [GO:0035770],Ribosome biogenesis,"Helicase, Hydrolase, RNA-binding, rRNA-binding",9606.ENSP00000332340,Ribosome Biosynthesis,lightgreen,7,6.066222222,4.865222222,shScramble,shNcl,IR2h,3,Mre11ID
DDX47,Q9H0S4,DEAD-box helicase 47,Nucleoli,DSB,nucleolus ,rRNA processing ,RNA helicase activity ,9606.ENSP00000350698,Ribosome Biosynthesis,lightgreen,7,6.910222222,6.059888889,shScramble,shNcl,IR2h,3,Mre11ID
SYVN1,Q86TM6,Synoviolin 1,Nucleoplasm,0,cytoplasm [GO:0005737]; Derlin-1 retrotranslocation complex [GO:0036513]; endomembrane system [GO:0012505]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum quality control compartment [GO:0044322]; Hrd1p ubiquitin ligase complex [GO:0000836]; Hrd1p ubiquitin ligase ERAD-L complex [GO:0000839]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; smooth endoplasmic reticulum [GO:0005790],"Stress response, Ubl conjugation pathway",Transferase,9606.ENSP00000366395,p53 Pathway,tomato,5,0,4.251777778,0,shNcl,IR2h,3,Mre11ID
MRPS27,Q92552,Mitochondrial ribosomal protein S27,Nucleoli,0,nucleolus ,ribosome biogenesis ,rRNA binding ,9606.ENSP00000426941,Ribosome Biosynthesis,lightgreen,7,5.703333333,5.713333333,shScramble,shNcl,IR2h,3,Mre11ID
PGRMC1,O00264,Progesterone receptor membrane component 1,Nucleoli,0,Nucleolus,memory,beta-amyloid binding,9606.ENSP00000217971,Ribosome Biosynthesis,lightgreen,7,5.802111111,7.606111111,shScramble,shNcl,IR2h,3,Mre11ID
RPL10A,P62906,Ribosomal protein L10a,Nucleoli,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000363018,Ribosome Biosynthesis,lightgreen,7,6.047111111,6.817777778,shScramble,shNcl,IR2h,3,Mre11ID
RPL13A,P40429,Ribosomal protein L13a,Nucleoli,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000375730,Ribosome Biosynthesis,lightgreen,7,5.960444444,6.721777778,shScramble,shNcl,IR2h,3,Mre11ID
YBX3,P16989,Y-box-binding protein 3 ,Nucleus_1,0,bicellular tight junction [GO:0005923]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; synapse [GO:0045202],3'-UTR-mediated mRNA stabilization [GO:0070935]; apoptotic process [GO:0006915]; cellular hyperosmotic response [GO:0071474]; cellular response to tumor necrosis factor [GO:0071356]; ectopic germ cell programmed cell death [GO:0035234]; fertilization [GO:0009566]; in utero embryonic development [GO:0001701]; male gonad development [GO:0008584]; negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress [GO:1902219]; negative regulation of necroptotic process [GO:0060546]; negative regulation of reproductive process [GO:2000242]; negative regulation of skeletal muscle tissue development [GO:0048642]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of cytoplasmic translation [GO:2000767]; positive regulation of organ growth [GO:0046622]; regulation of gene expression [GO:0010468]; spermatogenesis [GO:0007283],mRNA 3'-UTR binding [GO:0003730]; nucleic acid binding [GO:0003676]; ribonucleoprotein complex binding [GO:0043021]; RNA binding [GO:0003723]; RNA polymerase II transcription regulatory region sequence-specific DNA binding [GO:0000977]; small GTPase binding [GO:0031267],9606.ENSP00000228251,p53 Pathway,tomato,5,0,4.494444444,0,shNcl,IR2h,3,Mre11ID
RPL19,P84098,Ribosomal protein L19,Nucleoli,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000225430,Ribosome Biosynthesis,lightgreen,7,5.601222222,7.065888889,shScramble,shNcl,IR2h,3,Mre11ID
ADRM1,Q16186,ADRM1 26S proteasome ubiquitin receptor,Nucleoplasm,0,proteasome complex,proteasome-mediated ubiquitin-dependent protein catabolic process,endopeptidase activator activity,9606.ENSP00000478877,Proteasome,grey,6,0,5.313,0,shNcl,IR2h,3,Mre11ID
RPL29,P47914,Ribosomal protein L29,Nucleoli,0,ribosome,translation,structural constituent of ribosome,9606.ENSP00000294189,Ribosome Biosynthesis,lightgreen,7,5.639444444,6.228777778,shScramble,shNcl,IR2h,3,Mre11ID
RPL8,P62917,Ribosomal protein L8,Nucleoli,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; postsynapse [GO:0098794]; postsynaptic density [GO:0014069],cytoplasmic translation [GO:0002181]; translation [GO:0006412],"Ribonucleoprotein, Ribosomal protein, RNA-binding, rRNA-binding",9606.ENSP00000262584,Ribosome Biosynthesis,lightgreen,7,6.484111111,8.425444444,shScramble,shNcl,IR2h,3,Mre11ID
PSMA2,P25787,Proteasome subunit alpha type-2 ,Nucleoplasm,HR,proteasome complex ,proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000223321,Proteasome,grey,6,0,4.659777778,0,shNcl,IR2h,3,Mre11ID
PSMA3,P25788,Proteasome subunit alpha type-3 ,Nucleoplasm,DSB,proteasome complex ,proteasomal protein catabolic process ,ubiquitin protein ligase binding ,9606.ENSP00000216455,Proteasome,grey,6,0,5.755333333,0,shNcl,IR2h,3,Mre11ID
RPL9,P32969,Ribosomal protein L9,Nucleoli,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000494697,Ribosome Biosynthesis,lightgreen,7,5.693777778,4.988444444,shScramble,shNcl,IR2h,3,Mre11ID
PSMA4,P25789,Proteasome 20S subunit alpha 4,Nucleoplasm,0,"cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; proteasome complex [GO:0000502]; proteasome core complex [GO:0005839]; proteasome core complex, alpha-subunit complex [GO:0019773]",Host-virus interaction,0,9606.ENSP00000044462,Proteasome,grey,6,0,5.165,0,shNcl,IR2h,3,Mre11ID
RPS11,P62280,Ribosomal protein S11,Nucleoli,ForkStall,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000270625,Ribosome Biosynthesis,lightgreen,7,8.295333333,8.507666667,shScramble,shNcl,IR2h,3,Mre11ID
PSMA6,P60900,Proteasome 20S subunit alpha 6,Nucleoplasm,DSB,proteasome complex ,proteasomal protein catabolic process ,threonine-type endopeptidase activity ,9606.ENSP00000261479,Proteasome,grey,6,0,3.889,0,shNcl,IR2h,3,Mre11ID
RPS17,P08708,Ribosomal protein S17,Nucleoli,0,focal adhesion ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000498019,Ribosome Biosynthesis,lightgreen,7,6.893444444,5.810444444,shScramble,shNcl,IR2h,3,Mre11ID
RPS3A,P61247,Ribosomal protein S3A,Nucleoli,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000346050,Ribosome Biosynthesis,lightgreen,7,7.738555556,8.315222222,shScramble,shNcl,IR2h,3,Mre11ID
PSMB2,P49721,Proteasome 20S subunit beta 2,Nucleoplasm,HR,proteasome complex ,proteasomal protein catabolic process ,threonine-type endopeptidase activity ,9606.ENSP00000362334,Proteasome,grey,6,0,3.772777778,0,shNcl,IR2h,3,Mre11ID
PSMB3,P49720,Proteasome subunit beta type-3 ,Nucleoplasm,HR,proteasome complex ,proteasomal protein catabolic process ,threonine-type endopeptidase activity ,9606.ENSP00000483688,Proteasome,grey,6,0,2.973111111,0,shNcl,IR2h,3,Mre11ID
SDHA,P31040,Succinate dehydrogenase complex flavoprotein subunit A,Nucleoli,0,nucleolus,succinate dehydrogenase,"succinate dehydrogenase activity,",9606.ENSP00000264932,Ribosome Biosynthesis,lightgreen,7,7.742,8.001,shScramble,shNcl,IR2h,3,Mre11ID
PSMB6,P28072,Proteasome 20S subunit beta 6,Nucleoplasm,NHEJ,proteasome complex ,proteasomal protein catabolic process ,threonine-type endopeptidase activity ,9606.ENSP00000270586,Proteasome,grey,6,0,3.778666667,0,shNcl,IR2h,3,Mre11ID
TBL3,Q12788,Transducin beta like 3,Nucleoli,0,nucleolus,rRNA processing,RNA binding,9606.ENSP00000454836,Ribosome Biosynthesis,lightgreen,7,5.756333333,5.842,shScramble,shNcl,IR2h,3,Mre11ID
PSMC2,P35998,26S proteasome regulatory subunit 7 ,Nucleoplasm,0,proteasome complex ,proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000391211,Proteasome,grey,6,0,8.301555556,0,shNcl,IR2h,3,Mre11ID
PSMC3,P17980,"Proteasome 26S subunit, ATPase 3",Nucleoplasm,0,"cytosol [GO:0005829]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; proteasome accessory complex [GO:0022624]; proteasome complex [GO:0000502]; proteasome regulatory particle, base subcomplex [GO:0008540]; secretory granule lumen [GO:0034774]",Host-virus interaction,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; identical protein binding [GO:0042802]; proteasome-activating activity [GO:0036402],9606.ENSP00000481029,Proteasome,grey,6,0,6.021777778,0,shNcl,IR2h,3,Mre11ID
EEF1B2,P24534,Eukaryotic translation elongation factor 1 beta 2,Nucleoli_FibrillarCenter,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic translation elongation factor 1 complex [GO:0005853],Protein biosynthesis,Elongation factor,9606.ENSP00000376055,Ribosome Biosynthesis,lightgreen,7,5.412555556,5.852222222,shScramble,shNcl,IR2h,3,Mre11ID
PSMC4,P43686,"Proteasome 26S subunit, ATPase 4",Nucleoplasm,ForkStall,proteasome complex ,proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000157812,Proteasome,grey,6,0,7.457444444,0,shNcl,IR2h,3,Mre11ID
MRPL23,A0AAG2SUK6,Mitochondrial ribosomal protein L23,Nucleoli_FibrillarCenter,0,0,0,"Ribonucleoprotein, Ribosomal protein",,Ribosome Biosynthesis,lightgreen,7,4.489,4.919333333,shScramble,shNcl,IR2h,3,Mre11ID
PSMC6,P62333,"Proteasome 26S subunit, ATPase 6",Nucleoplasm,0,proteasome complex ,proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000484998,Proteasome,grey,6,0,5.351111111,0,shNcl,IR2h,3,Mre11ID
NOP56,O00567,NOP56 ribonucleoprotein,Nucleoli_FibrillarCenter,DSB,small-subunit processome ,rRNA processing ,histone methyltransferase binding ,9606.ENSP00000370589,Ribosome Biosynthesis,lightgreen,7,5.734333333,6.003666667,shScramble,shNcl,IR2h,3,Mre11ID
PSMD1,Q99460,"Proteasome 26S subunit, non-ATPase 1",Nucleoplasm,NHEJ,proteasome complex ,proteasomal protein catabolic process ,ubiquitin protein ligase binding ,9606.ENSP00000309474,Proteasome,grey,6,0,3.354111111,0,shNcl,IR2h,3,Mre11ID
RPL21,P46778,Ribosomal protein L21,Nucleoli_FibrillarCenter,0,ribosome,translation,structural constituent of ribosome,9606.ENSP00000346027,Ribosome Biosynthesis,lightgreen,7,6.954333333,8.030666667,shScramble,shNcl,IR2h,3,Mre11ID
ABCE1,P61221,ATP-binding cassette sub-family E member 1 ,Nucleoplasm,0,cytosolic ribosome,negative regulation of endoribonuclease activity,endoribonuclease inhibitor activity,9606.ENSP00000296577,Ribosome Biosynthesis,lightgreen,7,5.777888889,6.540222222,shScramble,shNcl,IR2h,3,Mre11ID
PSMD4,P55036,"Proteasome 26S subunit ubiquitin receptor, non-ATPase 4",Nucleoplasm,DSB,proteasome complex ,proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000357876,Proteasome,grey,6,0,5.496333333,0,shNcl,IR2h,3,Mre11ID
AGPS,O00116,"Alkyldihydroxyacetonephosphate synthase, peroxisomal ",Nucleoplasm,0,nucleolus,lipid biosynthetic process,FAD binding,9606.ENSP00000264167,Ribosome Biosynthesis,lightgreen,7,7.207666667,7.185666667,shScramble,shNcl,IR2h,3,Mre11ID
UBA1,P22314,Ubiquitin like modifier activating enzyme 1,Nucleoplasm,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],Ubl conjugation pathway,Ligase,9606.ENSP00000338413,Proteasome,grey,6,0,7.345444444,0,shNcl,IR2h,3,Mre11ID
UBA52,P62987,Ubiquitin A-52 residue ribosomal protein fusion product 1,Nucleoplasm,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]; endocytic vesicle membrane [GO:0030666]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; lysosomal membrane [GO:0005765]; mitochondrial outer membrane [GO:0005741]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; synapse [GO:0045202]; vesicle [GO:0031982],cytoplasmic translation [GO:0002181]; modification-dependent protein catabolic process [GO:0019941]; protein modification process [GO:0036211]; protein ubiquitination [GO:0016567],"Ribonucleoprotein, Ribosomal protein",9606.ENSP00000388107,Proteasome,grey,6,0,6.462777778,0,shNcl,IR2h,3,Mre11ID
CARS2,Q9HA77,"Cysteinyl-tRNA synthetase 2, mitochondrial",Nucleoplasm,0,cytoplasm [GO:0005737]; mitochondrion [GO:0005739],Protein biosynthesis,"Aminoacyl-tRNA synthetase, Ligase",9606.ENSP00000257347,Ribosome Biosynthesis,lightgreen,7,6.322111111,6.828777778,shScramble,shNcl,IR2h,3,Mre11ID
CCT5,P48643,T-complex protein 1 subunit epsilon ,Nucleoplasm,0,chaperonin-containing T-complex ,positive regulation of telomere maintenance via telomerase ,mRNA binding ,9606.ENSP00000280326,Ribosome Biosynthesis,lightgreen,7,3.590555556,6.702555556,shScramble,shNcl,IR2h,3,Mre11ID
DARS2,Q6PI48,"Aspartyl-tRNA synthetase 2, mitochondrial",Nucleoplasm,0,nucleoplasm,aspartyl-tRNA aminoacylation,tRNA binding,9606.ENSP00000497569,Ribosome Biosynthesis,lightgreen,7,6.38,7.386333333,shScramble,shNcl,IR2h,3,Mre11ID
DDX3X,O00571,ATP-dependent RNA helicase DDX3X ,Nucleoplasm,0,P granule ,positive regulation of gene expression ,RNA helicase activity ,9606.ENSP00000494040,Ribosome Biosynthesis,lightgreen,7,5.829555556,8.142555556,shScramble,shNcl,IR2h,3,Mre11ID
NOL9,Q5SY16,Nucleolar protein 9,Nucleoli,DSB,nucleolus ,RNA processing ,RNA binding ,9606.ENSP00000366934,Ribosome Biosynthesis,lightgreen,7,0,4.267111111,0,shNcl,IR2h,3,Mre11ID
DHX30,Q7L2E3,ATP-dependent RNA helicase DHX30 ,Nucleoplasm,0,ribonucleoprotein complex ,RNA processing ,RNA helicase activity ,9606.ENSP00000405620,Ribosome Biosynthesis,lightgreen,7,7.414444444,7.126777778,shScramble,shNcl,IR2h,3,Mre11ID
RPL13,P26373,Ribosomal protein L13,Nucleoli,0,nucleolus ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000307889,Ribosome Biosynthesis,lightgreen,7,0,5.117222222,0,shNcl,IR2h,3,Mre11ID
EEF2,P13639,Elongation factor 2 ,Nucleoplasm,0,ribonucleoprotein complex ,cellular response to brain-derived neurotrophic factor stimulus ,RNA binding ,9606.ENSP00000307940,Ribosome Biosynthesis,lightgreen,7,7.046333333,8.202666667,shScramble,shNcl,IR2h,3,Mre11ID
EIF2S1,P05198,Eukaryotic translation initiation factor 2 subunit 1 ,Nucleoplasm,0, eukaryotic translation initiation factor 2 complex [GO:0005850],translational initiation,RNA binding ,9606.ENSP00000256383,Ribosome Biosynthesis,lightgreen,7,4.177777778,5.837777778,shScramble,shNcl,IR2h,3,Mre11ID
EIF4A1,P60842,Eukaryotic initiation factor 4A-I ,Nucleoplasm,HR, eukaryotic translation initiation factor 4F complex [GO:0016281],translational initiation,RNA helicase activity ,9606.ENSP00000293831,Ribosome Biosynthesis,lightgreen,7,5.374777778,7.495111111,shScramble,shNcl,IR2h,3,Mre11ID
RPL3,P39023,Ribosomal protein L3,Nucleoli,0,nucleolus ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000346001,Ribosome Biosynthesis,lightgreen,7,0,5.969666667,0,shNcl,IR2h,3,Mre11ID
