NAME,UniprotID,ProteinName,CellCompartment,DNA_Repair,GO_CC,GO_BP,GO_MF,stringId,Annotation,An.color,An.number,shScr.logFC,shNcl.logFC,shScr.Presence,shNcl.Presence,Time.Point,Order,Sensor
CDK2,P24941,Cyclin dependent kinase 2,Nucleoplasm,HR,"Cajal body [GO:0015030]; centrosome [GO:0005813]; chromosome, telomeric region [GO:0000781]; condensed chromosome [GO:0000793]; cyclin A1-CDK2 complex [GO:0097123]; cyclin A2-CDK2 complex [GO:0097124]; cyclin E1-CDK2 complex [GO:0097134]; cyclin E2-CDK2 complex [GO:0097135]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome [GO:0005768]; male germ cell nucleus [GO:0001673]; nuclear envelope [GO:0005635]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]; X chromosome [GO:0000805]; Y chromosome [GO:0000806]","Cell cycle, Cell division, DNA damage, DNA repair, Meiosis, Mitosis","Kinase, Serine/threonine-protein kinase, Transferase",9606.ENSP00000266970,Chromatin Organization,darkviolet,2,5.177555556,0,shScramble,0,IR2h,3,Sirt6
RPL26,P61254,Ribosomal protein L26,Nucleoli,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000463784,DNA Repair,firebrick1,3,7.507222222,7.442888889,shScramble,shNcl,IR2h,3,Sirt6
CENPV,Q7Z7K6,Centromere protein V,Nucleoplasm,0,cytosol [GO:0005829]; kinetochore [GO:0000776]; microtubule cytoskeleton [GO:0015630]; midbody [GO:0030496]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle midzone [GO:0051233],"Cell cycle, Cell division, Mitosis",carbon-sulfur lyase activity [GO:0016846]; metal ion binding [GO:0046872],9606.ENSP00000299736,Chromatin Organization,darkviolet,2,5.766333333,0,shScramble,0,IR2h,3,Sirt6
RPA1,P27694,Replication protein A1,Nucleoplasm,HR,site of DNA damage ,base-excision repair ,damaged DNA binding ,9606.ENSP00000254719,DNA Repair,firebrick1,3,5.750111111,6.319777778,shScramble,shNcl,IR2h,3,Sirt6
RFC3,P40938,Replication factor C subunit 3,Nucleoplasm,HR,DNA replication factor C complex ,DNA duplex unwinding ,single-stranded DNA-dependent ATP-dependent DNA helicase activity ,9606.ENSP00000369411,DNA Repair,firebrick1,3,6.477666667,5.290333333,shScramble,shNcl,IR2h,3,Sirt6
PRKDC,P78527,"Protein kinase, DNA-activated, catalytic subunit",Nucleoplasm,NHEJ,DNA-dependent protein kinase complex ,double-strand break repair ,damaged DNA binding ,9606.ENSP00000313420,DNA Repair,firebrick1,3,11.26711111,12.14211111,shScramble,shNcl,IR2h,3,Sirt6
POLDIP2,Q9Y2S7,Polymerase delta-interacting protein 2 ,Nucleoplasm,MMR,nucleus,error-free translesion synthesis,GO:0003677~,9606.ENSP00000475924,DNA Repair,firebrick1,3,4.480222222,5.657888889,shScramble,shNcl,IR2h,3,Sirt6
PGK1,P00558,Phosphoglycerate kinase 1 ,Nucleoplasm,0,membrane raft ,glycolytic process ,ATP binding ,9606.ENSP00000362413,DNA Repair,firebrick1,3,0,4.779555556,0,shNcl,IR2h,3,Sirt6
PGAM1,P18669,Phosphoglycerate mutase 1,Nucleoplasm,0, ficolin-1-rich granule lumen [GO:1904813],glycolytic process ,protein kinase binding ,9606.ENSP00000359991,DNA Repair,firebrick1,3,0,4.841111111,0,shNcl,IR2h,3,Sirt6
PARP1,P09874,Poly(ADP-ribose) polymerase 1,Nucleoplasm/Nucleoli,HR,site of DNA damage ,double-strand break repair ,damaged DNA binding ,9606.ENSP00000355759,DNA Repair,firebrick1,3,6.672555556,6.943222222,shScramble,shNcl,IR2h,3,Sirt6
NQO1,P15559,NAD,Nucleoplasm,0,cytoplasm [GO:0005737],response to oxidative stress,NADH dehydrogenase activity,9606.ENSP00000319788,DNA Repair,firebrick1,3,0,5.878777778,0,shNcl,IR2h,3,Sirt6
MPHOSPH8,Q99549,M-phase phosphoprotein 8,Nucleoplasm,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; heterochromatin [GO:0000792]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleosome [GO:0000786]; nucleus [GO:0005634]; plasma membrane [GO:0005886],"Transcription, Transcription regulation",Repressor,9606.ENSP00000355388,Chromatin Organization,darkviolet,2,3.442555556,0,shScramble,0,IR2h,3,Sirt6
MTREX,P42285,Mtr4 exosome RNA helicase,Nucleoplasm,0,TRAMP complex ,"mRNA splicing, via spliceosome ",RNA helicase activity ,9606.ENSP00000230640,DNA Repair,firebrick1,3,7.374333333,6.979333333,shScramble,shNcl,IR2h,3,Sirt6
MTA1,Q13330,Metastasis associated 1,Nucleoplasm,0,NuRD complex ,ATP-dependent chromatin remodeling ,histone deacetylase binding ,9606.ENSP00000333633,DNA Repair,firebrick1,3,4.969888889,6.114222222,shScramble,shNcl,IR2h,3,Sirt6
MRE11A,P49959,"MRE11 homolog, double strand break repair nuclease",Nucleoplasm,HR,Mre11 complex ,double-strand break repair ,damaged DNA binding ,9606.ENSP00000325863,DNA Repair,firebrick1,3,6.975,6.447666667,shScramble,shNcl,IR2h,3,Sirt6
MPG,P29372,N-methylpurine DNA glycosylase,Nucleoplasm,BER,nucleoplasm ,base-excision repair ,damaged DNA binding ,9606.ENSP00000219431,DNA Repair,firebrick1,3,5.756888889,5.231888889,shScramble,shNcl,IR2h,3,Sirt6
MDC1,Q14676,Mediator of DNA damage checkpoint 1,Nucleoplasm,DSB,chromosome ,DNA repair ,damaged DNA binding ,9606.ENSP00000365588,DNA Repair,firebrick1,3,6.428333333,7.327,shScramble,shNcl,IR2h,3,Sirt6
SMARCC2,Q8TAQ2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2",Nucleoplasm,0,bBAF complex [GO:0140092]; brahma complex [GO:0035060]; chromatin [GO:0000785]; kinetochore [GO:0000776]; nBAF complex [GO:0071565]; npBAF complex [GO:0071564]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; protein-containing complex [GO:0032991]; RSC-type complex [GO:0016586]; SWI/SNF complex [GO:0016514],"Neurogenesis, Transcription, Transcription regulation",Chromatin regulator,9606.ENSP00000449396,Chromatin Organization,darkviolet,2,4.401666667,0,shScramble,0,IR2h,3,Sirt6
MCM6,Q14566,Minichromosome maintenance complex component 6,Nucleoplasm,HR,MCM complex ,DNA duplex unwinding ,DNA helicase activity ,9606.ENSP00000264156,DNA Repair,firebrick1,3,3.906444444,5.152444444,shScramble,shNcl,IR2h,3,Sirt6
MCM3,P25205,Minichromosome maintenance complex component 3,Nucleoplasm,0,MCM complex ,DNA duplex unwinding ,DNA helicase activity ,9606.ENSP00000480987,DNA Repair,firebrick1,3,6.661888889,5.964888889,shScramble,shNcl,IR2h,3,Sirt6
MATR3,P43243,Matrin 3,Nucleoplasm,0,nuclear matrix ,posttranscriptional regulation of gene expression ,miRNA binding ,9606.ENSP00000354346,DNA Repair,firebrick1,3,7.217111111,7.132111111,shScramble,shNcl,IR2h,3,Sirt6
LDHB,P07195,L-lactate dehydrogenase B chain ,Nucleoplasm,0, oxidoreductase complex [GO:1990204],NAD metabolic process,NAD binding ,,DNA Repair,firebrick1,3,0,5.804888889,0,shNcl,IR2h,3,Sirt6
LDHA,P00338,L-lactate dehydrogenase A chain ,Nucleoplasm,0,nucleus ,positive regulation of apoptotic process ,NAD binding ,9606.ENSP00000445175,DNA Repair,firebrick1,3,5.846222222,7.062888889,shScramble,shNcl,IR2h,3,Sirt6
SMARCE1,Q969G3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1",Nucleoplasm,0,bBAF complex [GO:0140092]; brahma complex [GO:0035060]; chromatin [GO:0000785]; kinetochore [GO:0000776]; nBAF complex [GO:0071565]; npBAF complex [GO:0071564]; nuclear chromosome [GO:0000228]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; RSC-type complex [GO:0016586]; SWI/SNF complex [GO:0016514],Neurogenesis,"Chromatin regulator, DNA-binding",9606.ENSP00000323967,Chromatin Organization,darkviolet,2,6.145333333,0,shScramble,0,IR2h,3,Sirt6
HTATSF1,O43719,HIV-1 Tat specific factor 1,Nucleoplasm,RLOOPS,U2-type spliceosomal complex ,"mRNA splicing, via spliceosome ",RNA binding ,9606.ENSP00000442699,DNA Repair,firebrick1,3,3.598888889,5.663555556,shScramble,shNcl,IR2h,3,Sirt6
HNRNPL,P14866,Heterogeneous nuclear ribonucleoprotein L,Nucleoplasm,DSB,ribonucleoprotein complex ,RNA processing ,mRNA binding ,9606.ENSP00000221419,DNA Repair,firebrick1,3,8.171444444,8.246777778,shScramble,shNcl,IR2h,3,Sirt6
GLS,O94925,"Glutaminase kidney isoform, mitochondrial ",Nucleoplasm,0,cytosol ,glutamate homeostasis ,glutaminase activity ,9606.ENSP00000317379,DNA Repair,firebrick1,3,0,5.033888889,0,shNcl,IR2h,3,Sirt6
G3BP1,Q13283,Ras GTPase-activating protein-binding protein 1 ,Nucleoplasm,0,ribonucleoprotein complex ,DNA duplex unwinding ,RNA helicase activity ,9606.ENSP00000377681,DNA Repair,firebrick1,3,5.953444444,6.819111111,shScramble,shNcl,IR2h,3,Sirt6
VPS72,Q15906,Vacuolar protein sorting 72 homolog,Nucleoplasm,0,NuA4 histone acetyltransferase complex [GO:0035267]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleosome [GO:0000786]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],"Transcription, Transcription regulation","Chromatin regulator, DNA-binding",9606.ENSP00000346464,Chromatin Organization,darkviolet,2,2.442777778,0,shScramble,0,IR2h,3,Sirt6
FUS,P35637,FUS RNA binding protein,Nucleoplasm,HR,nucleoplasm ,double-strand break repair ,transcription coactivator activity ,9606.ENSP00000254108,DNA Repair,firebrick1,3,6.499111111,6.003777778,shScramble,shNcl,IR2h,3,Sirt6
FASN,P49327,Fatty acid synthase ,Nucleoplasm,0, glycogen granule [GO:0042587],fatty acid biosynthetic process,RNA binding ,9606.ENSP00000304592,DNA Repair,firebrick1,3,5.495777778,8.594777778,shScramble,shNcl,IR2h,3,Sirt6
VRK1,Q99986,VRK serine/threonine kinase 1,Nucleoplasm,0,Cajal body [GO:0015030]; chromatin [GO:0000785]; cytosol [GO:0005829]; Golgi stack [GO:0005795]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Cell cycle, Cell division, Host-virus interaction, Mitosis","Kinase, Serine/threonine-protein kinase, Transferase",9606.ENSP00000216639,Chromatin Organization,darkviolet,2,4.205111111,0,shScramble,0,IR2h,3,Sirt6
ENO1,P06733,Alpha-enolase ,Nucleoplasm,0, phosphopyruvate hydratase complex [GO:0000015],glycolytic process ,cadherin binding ,9606.ENSP00000495530,DNA Repair,firebrick1,3,0,6.910333333,0,shNcl,IR2h,3,Sirt6
DRG1,Q9Y295,Developmentally regulated GTP binding protein 1,Nucleoplasm,0,nucleoplasm ,"transcription, DNA-templated ",transcription factor binding ,9606.ENSP00000329715,DNA Repair,firebrick1,3,4.398888889,6.650222222,shScramble,shNcl,IR2h,3,Sirt6
ZZZ3,Q8IYH5,Zinc finger ZZ-type containing 3,Nucleoplasm/Nucleolar_Rim,0,ATAC complex [GO:0140672]; mitotic spindle [GO:0072686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654],"Transcription, Transcription regulation",DNA-binding,9606.ENSP00000359837,Chromatin Organization,darkviolet,2,2.847666667,0,shScramble,0,IR2h,3,Sirt6
DHX9,Q08211,DExH-box helicase 9,Nucleoplasm/Nucleoli,NER,RISC complex ,DNA duplex unwinding ,transcription coactivator activity ,9606.ENSP00000356520,DNA Repair,firebrick1,3,7.525222222,8.015888889,shScramble,shNcl,IR2h,3,Sirt6
DDX50,Q9BQ39,DExD-box helicase 50,Nucleoli,0,nucleolus ,RNA processing ,RNA helicase activity ,9606.ENSP00000362687,DNA Repair,firebrick1,3,7.531666667,6.304,shScramble,shNcl,IR2h,3,Sirt6
DDX5,P17844,DEAD-box helicase 5,Nucleoplasm/Nucleoli,NER,ribonucleoprotein complex ,"mRNA splicing, via spliceosome ",RNA helicase activity ,9606.ENSP00000225792,DNA Repair,firebrick1,3,0,6.825666667,0,shNcl,IR2h,3,Sirt6
TRIM27,P14373,Tripartite motif containing 27,Nucleoplasm/Nucleoli,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; endosome [GO:0005768]; fibrillar center [GO:0001650]; mitochondrion [GO:0005739]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605],"Transcription, Transcription regulation, Transport, Ubl conjugation pathway","DNA-binding, Repressor, Transferase",9606.ENSP00000366404,Chromatin Organization,darkviolet,2,3.390222222,0,shScramble,0,IR2h,3,Sirt6
DDX1,Q92499,DEAD-box helicase 1,Nucleoplasm,0,ribonucleoprotein complex ,double-strand break repair ,nuclease activity ,9606.ENSP00000370745,DNA Repair,firebrick1,3,6.699666667,7.722,shScramble,shNcl,IR2h,3,Sirt6
DDB1,Q16531,Damage specific DNA binding protein 1,Nucleoplasm,NER,Cul4-RING E3 ubiquitin ligase complex ,DNA repair ,damaged DNA binding ,9606.ENSP00000301764,DNA Repair,firebrick1,3,8.223111111,8.590444444,shScramble,shNcl,IR2h,3,Sirt6
TSPYL1,Q9H0U9,TSPY like 1,Nucleoplasm/Nucleoli,0,chromatin [GO:0000785]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],nucleosome assembly [GO:0006334],chromatin binding [GO:0003682]; enzyme binding [GO:0019899]; histone binding [GO:0042393],9606.ENSP00000357597,Chromatin Organization,darkviolet,2,4.321888889,0,shScramble,0,IR2h,3,Sirt6
CSNK2B,P67870,Casein kinase 2 beta,Nucleoplasm/Nucleoli_FibrillarCenter,0,protein kinase CK2 complex ,Wnt signaling pathway ,protein kinase regulator activity ,9606.ENSP00000365042,DNA Repair,firebrick1,3,5.118,5.368,shScramble,shNcl,IR2h,3,Sirt6
CPSF3,Q9UKF6,Cleavage and polyadenylation specificity factor subunit 3 ,Nucleoplasm,0,nucleoplasm ,mRNA polyadenylation ,5'-3' exonuclease activity ,9606.ENSP00000238112,DNA Repair,firebrick1,3,5.404888889,4.882222222,shScramble,shNcl,IR2h,3,Sirt6
CLPX,O76031,Caseinolytic mitochondrial matrix peptidase chaperone subunit X,Nucleoplasm,0, endopeptidase Clp complex [GO:0009368],response to unfolded protein ,unfolded protein binding ,9606.ENSP00000300107,DNA Repair,firebrick1,3,6.832333333,6.512,shScramble,shNcl,IR2h,3,Sirt6
NCAPG,Q9BPX3,Condensin complex subunit 3 ,Nucleus_1,0,"condensed chromosome [GO:0000793]; condensed chromosome, centromeric region [GO:0000779]; condensed nuclear chromosome [GO:0000794]; condensin complex [GO:0000796]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleus [GO:0005634]",cell division [GO:0051301]; mitotic chromosome condensation [GO:0007076]; positive regulation of chromosome condensation [GO:1905821]; positive regulation of chromosome segregation [GO:0051984]; positive regulation of chromosome separation [GO:1905820],0,9606.ENSP00000251496,Chromatin Organization,darkviolet,2,3.343777778,0,shScramble,0,IR2h,3,Sirt6
CDK1,P06493,Cyclin dependent kinase 1,Nucleoplasm,0,cyclin B1-CDK1 complex ,chromatin organization ,chromatin binding ,9606.ENSP00000378699,DNA Repair,firebrick1,3,6.381666667,6.525666667,shScramble,shNcl,IR2h,3,Sirt6
CDC5L,Q99459,Cell division cycle 5 like,Nucleoplasm,DSB,spliceosomal complex ,"mRNA splicing, via spliceosome ",protein phosphatase 1 binding ,9606.ENSP00000360532,DNA Repair,firebrick1,3,8.290333333,8.903666667,shScramble,shNcl,IR2h,3,Sirt6
PRKCA,P17252,Protein kinase C alpha type ,Nucleus_1,0,alphav-beta3 integrin-PKCalpha complex [GO:0035866]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886],angiogenesis [GO:0001525]; apoptotic signaling pathway [GO:0097190]; cell adhesion [GO:0007155]; desmosome assembly [GO:0002159]; intracellular signal transduction [GO:0035556]; mitotic nuclear membrane disassembly [GO:0007077]; negative regulation of glial cell apoptotic process [GO:0034351]; peptidyl-threonine phosphorylation [GO:0018107]; positive regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0106071]; positive regulation of angiogenesis [GO:0045766]; positive regulation of angiotensin-activated signaling pathway [GO:0110063]; positive regulation of blood vessel endothelial cell migration [GO:0043536]; positive regulation of bone resorption [GO:0045780]; positive regulation of cardiac muscle hypertrophy [GO:0010613]; positive regulation of cell adhesion [GO:0045785]; positive regulation of cell migration [GO:0030335]; positive regulation of dense core granule biogenesis [GO:2000707]; positive regulation of endothelial cell migration [GO:0010595]; positive regulation of endothelial cell proliferation [GO:0001938]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of insulin secretion [GO:0032024]; positive regulation of lipopolysaccharide-mediated signaling pathway [GO:0031666]; positive regulation of macrophage differentiation [GO:0045651]; positive regulation of mitotic cell cycle [GO:0045931]; post-translational protein modification [GO:0043687]; protein phosphorylation [GO:0006468]; regulation of mRNA stability [GO:0043488]; regulation of platelet aggregation [GO:0090330]; response to interleukin-1 [GO:0070555],"ATP binding [GO:0005524]; calcium,diacylglycerol-dependent serine/threonine kinase activity [GO:0004698]; diacylglycerol binding [GO:0019992]; diacylglycerol-dependent serine/threonine kinase activity [GO:0004697]; enzyme binding [GO:0019899]; histone H3T6 kinase activity [GO:0035403]; integrin binding [GO:0005178]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; zinc ion binding [GO:0008270]",9606.ENSP00000408695,Chromatin Organization,darkviolet,2,3.699777778,0,shScramble,0,IR2h,3,Sirt6
CCT3,P49368,T-complex protein 1 subunit gamma ,Nucleoplasm,0, chaperonin-containing T-complex [GO:0005832],response to unfolded protein ,unfolded protein binding ,9606.ENSP00000295688,DNA Repair,firebrick1,3,5.371333333,6.002333333,shScramble,shNcl,IR2h,3,Sirt6
CCAR2,Q8N163,Cell cycle and apoptosis regulator 2,Nucleoplasm,NHEJ,DBIRD complex ,"transcription, DNA-templated ",RNA polymerase II core binding ,9606.ENSP00000310670,DNA Repair,firebrick1,3,6.709111111,7.339777778,shScramble,shNcl,IR2h,3,Sirt6
WDR70,Q9NW82,WD repeat-containing protein 70,Nucleus_1,0,nucleoplasm [GO:0005654]; nucleus [GO:0005634]; site of double-strand break [GO:0035861],0,enzyme binding [GO:0019899],9606.ENSP00000265107,Chromatin Organization,darkviolet,2,4.361555556,0,shScramble,0,IR2h,3,Sirt6
CALR,P27797,Calreticulin ,Nucleoplasm,0, nuclear envelope [GO:0005635],response to unfolded protein ,unfolded protein binding ,9606.ENSP00000320866,DNA Repair,firebrick1,3,5.316666667,7.909333333,shScramble,shNcl,IR2h,3,Sirt6
BCLAF1,Q9NYF8,BCL2 associated transcription factor 1,Nucleoplasm,0,mediator complex ,"transcription, DNA-templated ",transcription cofactor activity ,9606.ENSP00000435210,DNA Repair,firebrick1,3,7.949444444,7.819111111,shScramble,shNcl,IR2h,3,Sirt6
BCAS2,O75934,BCAS2 pre-mRNA processing factor,Nucleoplasm,0,spliceosomal complex ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000358554,DNA Repair,firebrick1,3,5.264888889,5.730222222,shScramble,shNcl,IR2h,3,Sirt6
ATRX,P46100,ATRX chromatin remodeler,Nucleoplasm,0,"chromosome, telomeric region ",chromatin organization ,damaged DNA binding ,9606.ENSP00000362441,DNA Repair,firebrick1,3,0,3.867111111,0,shNcl,IR2h,3,Sirt6
XRCC1,P18887,X-ray repair cross complementing 1,Nucleoplasm,DSB,ERCC4-ERCC1 complex ,double-strand break repair ,damaged DNA binding ,9606.ENSP00000262887,DNA Repair,firebrick1,3,4.733777778,0,shScramble,0,IR2h,3,Sirt6
ARPC4,P59998,Actin-related protein 2/3 complex subunit 4 ,Nucleoplasm,0, site of double-strand break [GO:0035861],actin filament capping ,actin binding [GO:0003779]; enzyme binding [GO:0019899]; structural constituent of cytoskeleton [GO:0005200],9606.ENSP00000388169,DNA Repair,firebrick1,3,6.228777778,4.917444444,shScramble,shNcl,IR2h,3,Sirt6
APEX1,P27695,Apurinic/apyrimidinic endodeoxyribonuclease 1,Nucleoplasm,BER,"chromosome, telomeric region ",base-excision repair ,damaged DNA binding ,9606.ENSP00000216714,DNA Repair,firebrick1,3,7.841,6.223666667,shScramble,shNcl,IR2h,3,Sirt6
ANXA2,P07355,Annexin A2 ,Nucleoplasm,0,RNA polymerase II transcription regulator complex ,positive regulation of transcription from RNA polymerase II promoter ,RNA binding ,9606.ENSP00000346032,DNA Repair,firebrick1,3,0,3.775222222,0,shNcl,IR2h,3,Sirt6
