NAME,UniprotID,ProteinName,CellCompartment,DNA_Repair,GO_CC,GO_BP,GO_MF,stringId,Annotation,An.color,An.number,shScr.logFC,shNcl.logFC,shScr.Presence,shNcl.Presence,Time.Point,Order,Sensor
SYNE1,Q8NF91,Spectrin repeat containing nuclear envelope protein 1,Nucleoplasm/NuclearMem,0,cytoplasm [GO:0005737]; dendritic spine head [GO:0044327]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; meiotic nuclear membrane microtubule tethering complex [GO:0034993]; membrane [GO:0016020]; midbody [GO:0030496]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nuclear outer membrane [GO:0005640]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; perinuclear region of cytoplasm [GO:0048471]; postsynaptic actin cytoskeleton [GO:0098871]; postsynaptic endocytic zone [GO:0098843]; postsynaptic membrane [GO:0045211]; sarcomere [GO:0030017],"Differentiation, Spermatogenesis",Actin-binding,9606.ENSP00000356224,Nuclear Pore,deepskyblue3,4,4.580111111,2.152333333,shScramble,shNcl,IR2h,3,Ku80ID
XPO1,O14980,Exportin 1,Nucleoplasm/NuclearMem,0, nuclear envelope [GO:0005635],nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000384863,Nuclear Pore,deepskyblue3,4,2.401777778,2.903,shScramble,shNcl,IR2h,3,Ku80ID
CBX1,P83916,Chromobox 1,Nucleoplasm,0,"chromatin [GO:0000785]; chromocenter [GO:0010369]; chromosome, centromeric region [GO:0000775]; chromosome, telomeric region [GO:0000781]; female pronucleus [GO:0001939]; heterochromatin [GO:0000792]; intracellular membrane-bounded organelle [GO:0043231]; male pronucleus [GO:0001940]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; pericentric heterochromatin [GO:0005721]; site of DNA damage [GO:0090734]; spindle [GO:0005819]",DNA damage response [GO:0006974]; heterochromatin formation [GO:0031507]; negative regulation of DNA-templated transcription [GO:0045892],chromatin binding [GO:0003682]; enzyme binding [GO:0019899]; histone methyltransferase binding [GO:1990226]; identical protein binding [GO:0042802]; methylated histone binding [GO:0035064],9606.ENSP00000377060,Chromatin Organization,darkviolet,2,3.115666667,0,shScramble,0,IR2h,3,Ku80ID
ELAVL1,Q15717,ELAV like RNA binding protein 1,Nucleoplasm/Nucleoli,RLOOPS,ribonucleoprotein complex ,mRNA stabilization ,protein kinase binding ,9606.ENSP00000385269,Nuclear Pore,deepskyblue3,4,5.622444444,3.078666667,shScramble,shNcl,IR2h,3,Ku80ID
RPL5,P46777,Ribosomal protein L5,Nucleolar_Rim,HR,nucleolus ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000359345,p53 Pathway,tomato,5,7.724111111,4.557,shScramble,shNcl,IR2h,3,Ku80ID
NOP2,P46087,NOP2 nucleolar protein,Nucleoli,0,nucleoplasm ,regulation of signal transduction by p53 class mediator ,methyltransferase activity ,9606.ENSP00000371858,p53 Pathway,tomato,5,7.163777778,3.540666667,shScramble,shNcl,IR2h,3,Ku80ID
DAP3,P51398,Death associated protein 3,Nucleoplasm,0,nucleoplasm ,ribosome biogenesis ,RNA binding ,9606.ENSP00000357320,p53 Pathway,tomato,5,3.836777778,2.8615,shScramble,shNcl,IR2h,3,Ku80ID
CDK2,P24941,Cyclin dependent kinase 2,Nucleoplasm,HR,"Cajal body [GO:0015030]; centrosome [GO:0005813]; chromosome, telomeric region [GO:0000781]; condensed chromosome [GO:0000793]; cyclin A1-CDK2 complex [GO:0097123]; cyclin A2-CDK2 complex [GO:0097124]; cyclin E1-CDK2 complex [GO:0097134]; cyclin E2-CDK2 complex [GO:0097135]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome [GO:0005768]; male germ cell nucleus [GO:0001673]; nuclear envelope [GO:0005635]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]; X chromosome [GO:0000805]; Y chromosome [GO:0000806]","Cell cycle, Cell division, DNA damage, DNA repair, Meiosis, Mitosis","Kinase, Serine/threonine-protein kinase, Transferase",9606.ENSP00000266970,Chromatin Organization,darkviolet,2,3.426888889,0,shScramble,0,IR2h,3,Ku80ID
GPI,P06744,Glucose-6-phosphate isomerase ,Nucleoplasm,0, ficolin-1-rich granule lumen [GO:1904813],glycolytic process ,ubiquitin ligase binding,9606.ENSP00000405573,p53 Pathway,tomato,5,5.245555556,4.3295,shScramble,shNcl,IR2h,3,Ku80ID
KARS,Q15046,Lysine--tRNA ligase ,Nucleoplasm,0,aminoacyl-tRNA synthetase multienzyme complex ,"transcription, DNA-templated ",RNA binding ,9606.ENSP00000325448,p53 Pathway,tomato,5,6.379111111,3.492,shScramble,shNcl,IR2h,3,Ku80ID
CENPV,Q7Z7K6,Centromere protein V,Nucleoplasm,0,cytosol [GO:0005829]; kinetochore [GO:0000776]; microtubule cytoskeleton [GO:0015630]; midbody [GO:0030496]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle midzone [GO:0051233],"Cell cycle, Cell division, Mitosis",carbon-sulfur lyase activity [GO:0016846]; metal ion binding [GO:0046872],9606.ENSP00000299736,Chromatin Organization,darkviolet,2,4.015,0,shScramble,0,IR2h,3,Ku80ID
MYO1B,O43795,Unconventional myosin-Ib ,Nucleoplasm,0,myosin complex ,actin filament organization ,actin filament organization ,9606.ENSP00000376132,p53 Pathway,tomato,5,8.806,5.101166667,shScramble,shNcl,IR2h,3,Ku80ID
MYO1C,O00159,Myosin IC,Nucleoplasm,0,B-WICH complex ,mRNA transport ,actin filament organization ,9606.ENSP00000496954,p53 Pathway,tomato,5,7.556777778,4.529,shScramble,shNcl,IR2h,3,Ku80ID
CHD1L,Q86WJ1,Chromodomain helicase DNA binding protein 1 like,Nucleoplasm,NER,site of double-strand break,chromatin remodeling,nucleosome binding,9606.ENSP00000358262,Chromatin Organization,darkviolet,2,1.754,0,shScramble,0,IR2h,3,Ku80ID
NDUFS3,O75489,NADH:ubiquinone oxidoreductase core subunit S3,Nucleoplasm,0,mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; nuclear body [GO:0016604]; respiratory chain complex I [GO:0045271],"Electron transport, Respiratory chain, Transport","Oxidoreductase, Translocase",9606.ENSP00000263774,p53 Pathway,tomato,5,5.382,2.659833333,shScramble,shNcl,IR2h,3,Ku80ID
RPL17,P18621,Large ribosomal subunit protein uL22 ,Nucleoplasm,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000463842,p53 Pathway,tomato,5,7.275888889,3.643666667,shScramble,shNcl,IR2h,3,Ku80ID
CHRAC1,Q9NRG0,Chromatin accessibility complex subunit 1,Nucleoplasm,0,CHRAC ,chromatin organization ,DNA binding ,9606.ENSP00000220913,Chromatin Organization,darkviolet,2,2.192111111,0,shScramble,0,IR2h,3,Ku80ID
S100A7,P31151,Protein S100-A7 ,Nucleoplasm,0,nucleus ,response to ROS ,calcium binding ,9606.ENSP00000357711,p53 Pathway,tomato,5,0,3.6805,0,shNcl,IR2h,3,Ku80ID
UQCRC2,P22695,"Cytochrome b-c1 complex subunit 2, mitochondrial ",Nucleoplasm,0,nucleoplasm,oxidative phosphorylation,metalloendopeptidase activity,9606.ENSP00000268379,p53 Pathway,tomato,5,6.561111111,4.375666667,shScramble,shNcl,IR2h,3,Ku80ID
CSTB,P04080,Cystatin B,Nucleoli,0,collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; nucleolus [GO:0005730]; nucleus [GO:0005634]; secretory granule lumen [GO:0034774]; tertiary granule lumen [GO:1904724],adult locomotory behavior [GO:0008344]; negative regulation of peptidase activity [GO:0010466]; negative regulation of proteolysis [GO:0045861],"Protease inhibitor, Thiol protease inhibitor",9606.ENSP00000291568,Proteasome,grey,6,0,2.629333333,0,shNcl,IR2h,3,Ku80ID
CTCF,P49711,CCCTC-binding factor,Nucleoplasm,0,"chromosome, centromeric region [GO:0000775]; condensed chromosome [GO:0000793]; male germ cell nucleus [GO:0001673]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","Chromosome partition, Transcription, Transcription regulation","Activator, Chromatin regulator, DNA-binding, Repressor",9606.ENSP00000494538,Chromatin Organization,darkviolet,2,3.664,0,shScramble,0,IR2h,3,Ku80ID
PSMA1,P25786,Proteasome 20S subunit alpha 1,Nucleoplasm,HR,proteasome complex ,proteasomal protein catabolic process ,RNA binding ,9606.ENSP00000414359,Proteasome,grey,6,5.530444444,6.1105,shScramble,shNcl,IR2h,3,Ku80ID
PSMA2,P25787,Proteasome subunit alpha type-2 ,Nucleoplasm,HR,proteasome complex ,proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000223321,Proteasome,grey,6,0,3.725166667,0,shNcl,IR2h,3,Ku80ID
PSMA3,P25788,Proteasome subunit alpha type-3 ,Nucleoplasm,DSB,proteasome complex ,proteasomal protein catabolic process ,ubiquitin protein ligase binding ,9606.ENSP00000216455,Proteasome,grey,6,0,3.7335,0,shNcl,IR2h,3,Ku80ID
PSMA5,P28066,Proteasome subunit alpha type-5 ,Nucleoplasm,HR,proteasome complex ,proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000271308,Proteasome,grey,6,0,3.0525,0,shNcl,IR2h,3,Ku80ID
CTR9,Q6PD62,"CTR9 homolog, Paf1/RNA polymerase II complex component",Nucleoplasm,0,Cdc73/Paf1 complex ,histone H3-K4 methylation ,RNA polymerase II core binding ,9606.ENSP00000355013,Chromatin Organization,darkviolet,2,4.787555556,0,shScramble,0,IR2h,3,Ku80ID
PSMB6,P28072,Proteasome 20S subunit beta 6,Nucleoplasm,NHEJ,proteasome complex ,proteasomal protein catabolic process ,threonine-type endopeptidase activity ,9606.ENSP00000270586,Proteasome,grey,6,2.352,2.344666667,shScramble,shNcl,IR2h,3,Ku80ID
PSMC1,P62191,"Proteasome 26S subunit, ATPase 1",Nucleoplasm,0, proteasome complex [GO:0000502],proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000261303,Proteasome,grey,6,4.661111111,3.291333333,shScramble,shNcl,IR2h,3,Ku80ID
PSMC2,P35998,26S proteasome regulatory subunit 7 ,Nucleoplasm,0,proteasome complex ,proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000391211,Proteasome,grey,6,2.601888889,3.882,shScramble,shNcl,IR2h,3,Ku80ID
PSMC6,P62333,"Proteasome 26S subunit, ATPase 6",Nucleoplasm,0,proteasome complex ,proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000484998,Proteasome,grey,6,0,2.615666667,0,shNcl,IR2h,3,Ku80ID
DPF2,Q92785,Double PHD fingers 2,Nucleoplasm,0,centrosome [GO:0005813]; chromatin [GO:0000785]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; nBAF complex [GO:0071565]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SWI/SNF complex [GO:0016514],"Apoptosis, Transcription, Transcription regulation",Chromatin regulator,9606.ENSP00000252268,Chromatin Organization,darkviolet,2,3.879777778,0,shScramble,0,IR2h,3,Ku80ID
PSMD1,Q99460,"Proteasome 26S subunit, non-ATPase 1",Nucleoplasm,NHEJ,proteasome complex ,proteasomal protein catabolic process ,ubiquitin protein ligase binding ,9606.ENSP00000309474,Proteasome,grey,6,0,4.14,0,shNcl,IR2h,3,Ku80ID
PSMD2,Q13200,"Proteasome 26S subunit ubiquitin receptor, non-ATPase 2",Nucleoplasm,0, proteasome complex [GO:0000502],proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000310129,Proteasome,grey,6,5.179111111,6.831333333,shScramble,shNcl,IR2h,3,Ku80ID
GATAD2A,Q86YP4,GATA zinc finger domain containing 2A,Nucleoplasm,HR,NuRD complex ,histone deacetylation ,histone deacetylase binding ,9606.ENSP00000384899,Chromatin Organization,darkviolet,2,4.613444444,0,shScramble,0,IR2h,3,Ku80ID
PSMD3,O43242,"Proteasome 26S subunit, non-ATPase 3",Nucleoplasm,0, proteasome complex [GO:0000502],proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000264639,Proteasome,grey,6,0,3.514,0,shNcl,IR2h,3,Ku80ID
PSMD4,P55036,"Proteasome 26S subunit ubiquitin receptor, non-ATPase 4",Nucleoplasm,DSB,proteasome complex ,proteasomal protein catabolic process ,proteasome-activating ATPase activity ,9606.ENSP00000357876,Proteasome,grey,6,2.558,2.810833333,shScramble,shNcl,IR2h,3,Ku80ID
GLYR1,Q49A26,Glyoxylate reductase 1 homolog,Nucleoplasm,0,nucleosome ,positive regulation of histone acetylation ,methylated histone binding ,9606.ENSP00000322716,Chromatin Organization,darkviolet,2,4.228111111,0,shScramble,0,IR2h,3,Ku80ID
UBA1,P22314,Ubiquitin like modifier activating enzyme 1,Nucleoplasm,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],Ubl conjugation pathway,Ligase,9606.ENSP00000338413,Proteasome,grey,6,0,6.18,0,shNcl,IR2h,3,Ku80ID
UBA52,P62987,Ubiquitin A-52 residue ribosomal protein fusion product 1,Nucleoplasm,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]; endocytic vesicle membrane [GO:0030666]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; lysosomal membrane [GO:0005765]; mitochondrial outer membrane [GO:0005741]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; synapse [GO:0045202]; vesicle [GO:0031982],cytoplasmic translation [GO:0002181]; modification-dependent protein catabolic process [GO:0019941]; protein modification process [GO:0036211]; protein ubiquitination [GO:0016567],"Ribonucleoprotein, Ribosomal protein",9606.ENSP00000388107,Proteasome,grey,6,6.290444444,7.078333333,shScramble,shNcl,IR2h,3,Ku80ID
H2AC1,Q96QV6,H2A clustered histone 1,Nucleoplasm,0,"chromosome, telomeric region [GO:0000781]; extracellular exosome [GO:0070062]; female germ cell nucleus [GO:0001674]; nucleosome [GO:0000786]; nucleus [GO:0005634]",heterochromatin formation [GO:0031507],DNA-binding,9606.ENSP00000297012,Chromatin Organization,darkviolet,2,4.950333333,0,shScramble,0,IR2h,3,Ku80ID
UBE2D3,P61077,Ubiquitin-conjugating enzyme E2 D3 ,Nucleus_1,0,cytosol [GO:0005829]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ubiquitin ligase complex [GO:0000151],apoptotic process [GO:0006915]; DNA repair [GO:0006281]; negative regulation of BMP signaling pathway [GO:0030514]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of protein targeting to mitochondrion [GO:1903955]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein K11-linked ubiquitination [GO:0070979]; protein K48-linked ubiquitination [GO:0070936]; protein K6-linked ubiquitination [GO:0085020]; protein modification process [GO:0036211]; protein monoubiquitination [GO:0006513]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511],ATP binding [GO:0005524]; ubiquitin conjugating enzyme activity [GO:0061631]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-protein transferase activity [GO:0004842],9606.ENSP00000349722,Proteasome,grey,6,3.630777778,1.794,shScramble,shNcl,IR2h,3,Ku80ID
DDX47,Q9H0S4,DEAD-box helicase 47,Nucleoli,DSB,nucleolus ,rRNA processing ,RNA helicase activity ,9606.ENSP00000350698,Ribosome Biosynthesis,lightgreen,7,6.706222222,3.586833333,shScramble,shNcl,IR2h,3,Ku80ID
H2AFV,Q71UI9,Histone H2A.V ,Nucleoplasm,0, nucleosome [GO:0000786],chromatin organization ,structural constituent of chromatin ,9606.ENSP00000308405,Chromatin Organization,darkviolet,2,6.690333333,0,shScramble,0,IR2h,3,Ku80ID
MAK16,Q9BXY0,MAK16 homolog,Nucleoli,0,"intracellular membrane-bounded organelle [GO:0043231]; nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]",maturation of 5.8S rRNA [GO:0000460]; maturation of LSU-rRNA [GO:0000470],RNA binding [GO:0003723],9606.ENSP00000353246,Ribosome Biosynthesis,lightgreen,7,3.104,2.945166667,shScramble,shNcl,IR2h,3,Ku80ID
NOM1,Q5C9Z4,Nucleolar protein with MIF4G domain 1,Nucleoli,0,nucleolus [GO:0005730],hair follicle maturation [GO:0048820]; ribosomal small subunit biogenesis [GO:0042274],RNA binding [GO:0003723],9606.ENSP00000275820,Ribosome Biosynthesis,lightgreen,7,5.017333333,1.763333333,shScramble,shNcl,IR2h,3,Ku80ID
H2BC10,P62807,H2B clustered histone 10,Nucleoplasm,DSB,nucleosome ,chromatin organization ,structural constituent of chromatin ,9606.ENSP00000321744,Chromatin Organization,darkviolet,2,2.640333333,0,shScramble,0,IR2h,3,Ku80ID
PGRMC1,O00264,Progesterone receptor membrane component 1,Nucleoli,0,Nucleolus,memory,beta-amyloid binding,9606.ENSP00000217971,Ribosome Biosynthesis,lightgreen,7,6.663777778,3.532333333,shScramble,shNcl,IR2h,3,Ku80ID
RPL10A,P62906,Ribosomal protein L10a,Nucleoli,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000363018,Ribosome Biosynthesis,lightgreen,7,6.650111111,4.18,shScramble,shNcl,IR2h,3,Ku80ID
RPL13,P26373,Ribosomal protein L13,Nucleoli,0,nucleolus ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000307889,Ribosome Biosynthesis,lightgreen,7,4.387555556,1.849333333,shScramble,shNcl,IR2h,3,Ku80ID
HCFC1,P51610,Host cell factor C1,Nucleoplasm,DSB,MLL1 complex ,histone H3-K4 methylation ,transcription coactivator activity ,9606.ENSP00000309555,Chromatin Organization,darkviolet,2,2.836555556,0,shScramble,0,IR2h,3,Ku80ID
RPL13A,P40429,Ribosomal protein L13a,Nucleoli,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000375730,Ribosome Biosynthesis,lightgreen,7,6.704777778,3.316333333,shScramble,shNcl,IR2h,3,Ku80ID
RPL18,Q07020,Ribosomal protein L18,Nucleoli,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000447001,Ribosome Biosynthesis,lightgreen,7,4.552,1.913,shScramble,shNcl,IR2h,3,Ku80ID
HIST1H2AC,Q93077,H2A clustered histone 6,Nucleoplasm,0,nucleosome ,chromatin organization ,structural constituent of chromatin ,9606.ENSP00000367022,Chromatin Organization,darkviolet,2,5.845888889,0,shScramble,0,IR2h,3,Ku80ID
RPL3,P39023,Ribosomal protein L3,Nucleoli,0,nucleolus ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000346001,Ribosome Biosynthesis,lightgreen,7,6.433333333,1.683833333,shScramble,shNcl,IR2h,3,Ku80ID
RPL8,P62917,Ribosomal protein L8,Nucleoli,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; postsynapse [GO:0098794]; postsynaptic density [GO:0014069],cytoplasmic translation [GO:0002181]; translation [GO:0006412],"Ribonucleoprotein, Ribosomal protein, RNA-binding, rRNA-binding",9606.ENSP00000262584,Ribosome Biosynthesis,lightgreen,7,7.585111111,3.657666667,shScramble,shNcl,IR2h,3,Ku80ID
RPS11,P62280,Ribosomal protein S11,Nucleoli,ForkStall,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000270625,Ribosome Biosynthesis,lightgreen,7,8.240666667,2.789166667,shScramble,shNcl,IR2h,3,Ku80ID
HIST1H4F,P62805,H4 histone 16,Nucleoplasm,DSB,CENP-A containing nucleosome [GO:0043505],chromatin organization ,structural constituent of chromatin ,9606.ENSP00000244537,Chromatin Organization,darkviolet,2,2.621444444,0,shScramble,0,IR2h,3,Ku80ID
RPS17,P08708,Ribosomal protein S17,Nucleoli,0,focal adhesion ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000498019,Ribosome Biosynthesis,lightgreen,7,7.501444444,1.9335,shScramble,shNcl,IR2h,3,Ku80ID
RPS3A,P61247,Ribosomal protein S3A,Nucleoli,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000346050,Ribosome Biosynthesis,lightgreen,7,7.154555556,3.509666667,shScramble,shNcl,IR2h,3,Ku80ID
HIST2H2BE,Q16778,H2B clustered histone 21,Nucleoplasm,DSB,nucleosome ,chromatin organization ,structural constituent of chromatin ,9606.ENSP00000358151,Chromatin Organization,darkviolet,2,4.411111111,0,shScramble,0,IR2h,3,Ku80ID
SDHA,P31040,Succinate dehydrogenase complex flavoprotein subunit A,Nucleoli,0,nucleolus,succinate dehydrogenase,"succinate dehydrogenase activity,",9606.ENSP00000264932,Ribosome Biosynthesis,lightgreen,7,7.257666667,4.462666667,shScramble,shNcl,IR2h,3,Ku80ID
ALG1,Q9BT22,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase,Nucleoli_FibrillarCenter,0,cytoplasmic side of endoplasmic reticulum membrane [GO:0098554]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020],dolichol-linked oligosaccharide biosynthetic process [GO:0006488]; protein glycosylation [GO:0006486]; protein N-linked glycosylation [GO:0006487],"Glycosyltransferase, Transferase",9606.ENSP00000262374,Ribosome Biosynthesis,lightgreen,7,3.919777778,3.193333333,shScramble,shNcl,IR2h,3,Ku80ID
